student_id,subject,it1_score,it2_score,final_score,roll_avg_w4,roll_avg_w8,roll_avg_w12,assignment_avg,score_trend,weighted_score
STU0248,Machine Learning,33.7,26.2,33.1,37.1,28.4,0,30.7,0,31.5
STU0248,Deep Learning,66.0,88.7,60.0,85.3,85.4,0,86.6,0,68.7
STU0248,Python for AI,80.7,80.0,70.7,83.7,81.7,0,80.7,0,75.5
STU0248,Data Structures & Algorithms,43.9,44.3,25.3,39.0,40.0,0,37.8,0,34.7
STU0248,Statistics for AI,86.1,96.2,95.4,98.6,98.5,0,99.0,0,93.3
STU0249,Machine Learning,55.0,50.1,78.0,73.6,74.5,0,72.1,0,65.3
STU0249,Deep Learning,27.7,57.9,70.6,63.8,73.1,0,66.1,0,56.7
STU0249,Python for AI,52.6,66.6,68.4,80.4,81.0,0,76.2,0,64.0
STU0249,Data Structures & Algorithms,43.0,71.9,100.0,74.3,85.8,0,82.8,0,78.7
STU0249,Statistics for AI,56.3,51.6,96.2,73.8,69.0,0,67.7,0,75.1
STU0250,Machine Learning,8.3,0.5,0.0,11.3,7.5,0,10.6,0,2.2
STU0250,Deep Learning,37.2,16.6,39.1,49.3,44.0,0,47.2,0,33.0
STU0250,Python for AI,50.9,57.3,52.4,56.3,61.9,0,60.1,0,53.2
STU0250,Data Structures & Algorithms,63.2,37.2,67.8,61.2,65.1,0,64.2,0,59.0
STU0250,Statistics for AI,32.4,37.6,20.4,45.1,57.8,0,48.5,0,27.7
STU0251,Machine Learning,54.5,80.4,77.3,63.7,73.1,0,71.5,0,72.4
STU0251,Deep Learning,14.2,26.1,26.8,19.3,23.6,0,22.3,0,23.5
STU0251,Python for AI,37.7,18.8,9.7,41.2,41.8,0,39.4,0,19.0
STU0251,Data Structures & Algorithms,24.5,13.3,16.4,20.5,25.6,0,26.3,0,17.6
STU0251,Statistics for AI,30.0,40.9,42.2,44.1,50.2,0,48.4,0,38.8
STU0252,Machine Learning,91.5,75.1,72.7,80.9,86.0,0,85.8,0,78.0
STU0252,Deep Learning,60.2,50.4,46.0,55.7,59.4,0,54.5,0,50.7
STU0252,Python for AI,90.6,59.8,86.5,87.2,84.6,0,86.4,0,80.9
STU0252,Data Structures & Algorithms,87.3,85.2,95.0,91.2,97.4,0,93.3,0,90.6
STU0252,Statistics for AI,92.2,84.0,71.9,93.4,93.3,0,91.7,0,80.0
STU0253,Machine Learning,34.5,42.3,31.8,44.0,38.6,0,40.9,0,35.1
STU0253,Deep Learning,44.4,51.1,21.3,45.9,51.5,0,46.4,0,34.5
STU0253,Python for AI,15.1,24.0,23.0,25.7,25.3,0,27.8,0,21.3
STU0253,Data Structures & Algorithms,62.9,77.0,66.4,71.0,73.6,0,70.5,0,68.2
STU0253,Statistics for AI,91.1,88.0,100.0,94.4,91.9,0,92.5,0,94.8
STU0254,Machine Learning,18.5,25.0,43.3,34.2,28.5,0,37.3,0,32.5
STU0254,Deep Learning,36.9,30.5,72.3,58.7,55.8,0,66.0,0,53.0
STU0254,Python for AI,33.3,16.7,36.7,43.9,31.3,0,42.0,0,30.8
STU0254,Data Structures & Algorithms,42.3,54.8,56.8,75.5,61.3,0,76.7,0,52.7
STU0254,Statistics for AI,21.0,28.6,54.9,54.6,46.9,0,58.2,0,39.8
STU0255,Machine Learning,16.1,6.1,19.5,28.0,22.8,0,24.8,0,15.3
STU0255,Deep Learning,39.3,40.6,13.8,45.7,46.9,0,41.4,0,26.9
STU0255,Python for AI,45.6,39.4,43.6,48.0,44.3,0,46.7,0,43.0
STU0255,Data Structures & Algorithms,14.0,15.5,23.6,27.0,32.8,0,28.3,0,19.2
STU0255,Statistics for AI,13.7,29.8,42.7,32.1,36.2,0,35.6,0,32.2
STU0256,Machine Learning,57.8,80.2,86.8,81.1,84.6,0,86.1,0,77.9
STU0256,Deep Learning,17.7,40.3,45.9,40.7,38.8,0,40.7,0,37.5
STU0256,Python for AI,56.4,61.9,58.5,66.1,69.2,0,69.4,0,58.8
STU0256,Data Structures & Algorithms,42.7,55.8,58.4,48.7,55.1,0,53.6,0,53.8
STU0256,Statistics for AI,82.0,84.9,90.5,98.4,98.9,0,98.7,0,87.0
STU0257,Machine Learning,40.7,39.5,34.3,29.3,41.1,0,35.1,0,37.2
STU0257,Deep Learning,38.1,42.8,36.4,44.7,46.8,0,42.9,0,38.4
STU0257,Python for AI,31.1,52.7,44.0,51.8,62.4,0,55.8,0,42.9
STU0257,Data Structures & Algorithms,33.8,51.1,30.0,49.0,49.1,0,45.9,0,36.2
STU0257,Statistics for AI,16.0,30.4,23.1,31.6,32.7,0,32.7,0,23.1
STU0258,Machine Learning,57.7,72.8,43.3,77.0,75.7,0,72.5,0,54.3
STU0258,Deep Learning,89.0,92.1,91.0,92.3,93.9,0,90.1,0,90.8
STU0258,Python for AI,53.0,53.4,67.8,59.5,55.2,0,59.2,0,60.5
STU0258,Data Structures & Algorithms,67.9,64.7,73.8,68.3,71.1,0,70.6,0,70.0
STU0258,Statistics for AI,57.3,49.8,43.4,48.2,43.4,0,43.8,0,48.5
STU0259,Machine Learning,25.6,32.3,46.3,32.2,41.5,0,37.7,0,37.6
STU0259,Deep Learning,29.4,15.3,0.0,30.4,29.7,0,28.3,0,11.2
STU0259,Python for AI,40.2,47.0,35.7,61.9,61.5,0,61.9,0,39.6
STU0259,Data Structures & Algorithms,56.8,65.5,62.5,74.2,74.6,0,71.3,0,61.8
STU0259,Statistics for AI,47.3,49.0,55.0,48.7,48.0,0,49.7,0,51.6
STU0260,Machine Learning,39.6,40.7,18.5,45.2,39.7,0,42.2,0,29.3
STU0260,Deep Learning,30.4,15.9,27.4,29.2,28.3,0,29.2,0,25.3
STU0260,Python for AI,83.5,67.5,91.9,95.7,94.0,0,94.6,0,83.7
STU0260,Data Structures & Algorithms,55.0,54.8,48.3,50.1,54.6,0,54.9,0,51.6
STU0260,Statistics for AI,25.6,52.5,47.0,46.7,50.7,0,53.3,0,43.0
STU0261,Machine Learning,20.4,21.0,22.8,29.0,17.7,0,24.8,0,21.8
STU0261,Deep Learning,15.4,27.0,43.6,31.1,39.8,0,37.1,0,32.4
STU0261,Python for AI,48.2,34.2,43.5,44.8,46.6,0,45.6,0,42.4
STU0261,Data Structures & Algorithms,35.1,71.2,29.4,34.0,42.9,0,39.3,0,41.3
STU0261,Statistics for AI,36.4,25.1,33.3,31.5,30.3,0,33.9,0,32.0
STU0262,Machine Learning,25.3,10.2,32.4,46.1,35.7,0,40.7,0,25.1
STU0262,Deep Learning,78.1,75.4,70.4,90.9,73.6,0,82.1,0,73.6
STU0262,Python for AI,32.7,32.4,41.8,42.5,32.4,0,37.3,0,37.1
STU0262,Data Structures & Algorithms,64.4,77.8,57.1,69.1,79.4,0,71.4,0,64.1
STU0262,Statistics for AI,61.0,67.6,59.2,63.4,64.5,0,64.6,0,61.7
STU0263,Machine Learning,47.5,31.6,78.0,66.0,64.5,0,63.7,0,58.8
STU0263,Deep Learning,26.0,49.1,82.4,53.9,56.5,0,55.0,0,60.0
STU0263,Python for AI,19.7,16.2,37.9,29.7,31.2,0,30.7,0,27.9
STU0263,Data Structures & Algorithms,10.1,0.0,67.2,41.4,41.5,0,43.3,0,36.1
STU0263,Statistics for AI,0.0,25.6,27.6,34.7,31.0,0,31.3,0,20.2
STU0264,Machine Learning,81.9,75.5,75.4,90.5,87.8,0,85.4,0,77.1
STU0264,Deep Learning,56.2,58.5,84.4,68.5,74.5,0,72.6,0,70.9
STU0264,Python for AI,31.6,41.0,87.9,59.7,69.4,0,66.5,0,62.1
STU0264,Data Structures & Algorithms,31.4,38.5,73.6,66.5,62.0,0,64.7,0,54.3
STU0264,Statistics for AI,25.9,27.0,66.3,56.5,54.5,0,58.0,0,46.4
STU0265,Machine Learning,71.7,52.9,67.5,61.6,63.1,0,61.6,0,64.9
STU0265,Deep Learning,58.2,71.3,62.1,78.0,68.2,0,72.4,0,63.5
STU0265,Python for AI,88.3,73.2,89.9,96.7,94.9,0,94.7,0,85.3
STU0265,Data Structures & Algorithms,60.1,43.0,53.0,65.5,59.5,0,61.0,0,52.3
STU0265,Statistics for AI,58.6,53.6,62.9,71.9,67.2,0,69.6,0,59.5
STU0266,Machine Learning,49.9,13.9,31.7,44.6,34.6,0,39.2,0,31.8
STU0266,Deep Learning,67.6,82.8,34.7,80.8,71.3,0,73.0,0,54.9
STU0266,Python for AI,19.6,43.6,33.4,28.5,32.5,0,30.2,0,32.5
STU0266,Data Structures & Algorithms,52.3,36.7,57.1,48.6,50.4,0,52.3,0,50.8
STU0266,Statistics for AI,79.2,47.3,37.9,69.7,65.2,0,68.3,0,50.6
STU0267,Machine Learning,26.8,45.9,41.8,43.9,52.4,0,47.3,0,39.0
STU0267,Deep Learning,36.9,36.8,52.0,42.7,44.2,0,47.5,0,44.4
STU0267,Python for AI,45.5,72.9,69.5,58.9,67.1,0,66.1,0,64.3
STU0267,Data Structures & Algorithms,61.7,70.8,47.3,53.1,63.7,0,59.3,0,56.8
STU0267,Statistics for AI,71.8,87.4,86.7,77.0,88.7,0,85.3,0,83.1
STU0268,Machine Learning,8.1,51.2,23.2,24.1,30.4,0,27.8,0,26.4
STU0268,Deep Learning,52.1,42.1,51.6,48.4,50.5,0,48.1,0,49.4
STU0268,Python for AI,38.1,30.7,40.5,42.2,40.8,0,43.3,0,37.4
STU0268,Data Structures & Algorithms,98.5,82.4,79.8,97.1,90.9,0,93.8,0,85.1
STU0268,Statistics for AI,75.9,58.2,53.4,63.4,67.4,0,68.1,0,60.2
STU0269,Machine Learning,79.0,78.7,71.8,91.4,87.1,0,92.0,0,75.3
STU0269,Deep Learning,41.6,27.6,29.9,31.4,29.0,0,31.3,0,32.2
STU0269,Python for AI,39.5,38.9,26.3,46.9,50.3,0,49.7,0,32.8
STU0269,Data Structures & Algorithms,46.4,39.5,35.1,48.1,41.3,0,44.7,0,39.0
STU0269,Statistics for AI,62.1,66.0,57.5,66.0,77.7,0,74.2,0,60.7
STU0270,Machine Learning,87.1,67.7,71.5,80.3,83.9,0,84.0,0,74.4
STU0270,Deep Learning,25.4,33.0,39.0,37.2,48.7,0,46.2,0,34.1
STU0270,Python for AI,54.3,45.2,43.1,52.4,55.9,0,56.8,0,46.4
STU0270,Data Structures & Algorithms,68.4,52.2,70.6,67.1,69.7,0,73.0,0,65.4
STU0270,Statistics for AI,24.1,24.6,17.1,34.2,33.3,0,36.8,0,20.7
STU0271,Machine Learning,53.6,64.2,41.0,56.2,60.6,0,60.3,0,50.0
STU0271,Deep Learning,18.0,27.6,30.4,33.2,35.0,0,38.1,0,26.6
STU0271,Python for AI,58.6,85.3,81.3,86.6,90.4,0,86.3,0,76.6
STU0271,Data Structures & Algorithms,74.4,99.2,76.9,90.2,84.8,0,89.5,0,81.9
STU0271,Statistics for AI,68.2,40.8,51.6,67.7,58.7,0,62.3,0,53.0
STU0272,Machine Learning,45.7,32.0,23.9,50.0,40.4,0,45.2,0,31.3
STU0272,Deep Learning,10.9,17.5,38.6,29.0,31.7,0,31.8,0,26.4
STU0272,Python for AI,3.4,17.2,14.8,21.7,19.6,0,22.5,0,12.6
STU0272,Data Structures & Algorithms,73.9,98.5,89.3,84.4,88.3,0,84.8,0,87.8
STU0272,Statistics for AI,25.0,25.2,41.1,31.0,35.4,0,34.2,0,33.1
STU0273,Machine Learning,42.4,46.5,55.2,51.1,53.6,0,50.8,0,49.8
STU0273,Deep Learning,28.9,31.7,24.9,33.0,26.7,0,29.8,0,27.6
STU0273,Python for AI,22.1,45.6,33.8,45.3,45.1,0,45.4,0,33.8
STU0273,Data Structures & Algorithms,36.8,28.3,22.1,37.8,28.8,0,31.3,0,27.3
STU0273,Statistics for AI,60.3,62.1,48.7,65.8,60.7,0,60.9,0,55.0
STU0274,Machine Learning,25.5,5.6,27.6,36.6,23.7,0,32.0,0,21.6
STU0274,Deep Learning,39.0,30.5,37.5,40.6,32.0,0,42.2,0,36.2
STU0274,Python for AI,22.8,65.5,75.2,74.6,61.0,0,73.5,0,59.7
STU0274,Data Structures & Algorithms,8.6,14.1,33.5,28.6,24.7,0,30.9,0,22.4
STU0274,Statistics for AI,9.4,10.1,41.5,28.6,26.4,0,31.3,0,25.6
STU0275,Machine Learning,4.4,4.8,14.6,18.3,26.0,0,23.5,0,9.6
STU0275,Deep Learning,52.9,72.1,74.3,59.2,67.1,0,65.1,0,68.4
STU0275,Python for AI,31.9,22.6,34.0,36.5,34.1,0,36.6,0,30.6
STU0275,Data Structures & Algorithms,50.4,82.7,65.3,65.4,84.6,0,76.8,0,65.9
STU0275,Statistics for AI,39.8,50.6,60.1,56.5,60.8,0,64.9,0,52.6
STU0276,Machine Learning,15.2,15.7,32.7,20.0,19.6,0,22.0,0,24.1
STU0276,Deep Learning,32.9,43.2,42.2,48.6,49.3,0,52.1,0,40.1
STU0276,Python for AI,58.3,53.6,58.1,44.2,52.0,0,50.5,0,57.0
STU0276,Data Structures & Algorithms,30.7,36.5,26.6,23.1,26.4,0,29.7,0,30.1
STU0276,Statistics for AI,35.0,40.3,41.1,45.1,41.6,0,46.7,0,39.4
STU0277,Machine Learning,36.1,37.9,57.1,53.1,40.5,0,49.9,0,47.0
STU0277,Deep Learning,53.7,48.4,71.7,64.3,53.1,0,67.4,0,61.4
STU0277,Python for AI,48.3,38.2,65.7,47.6,40.9,0,47.2,0,54.5
STU0277,Data Structures & Algorithms,83.3,52.4,87.9,98.5,77.7,0,92.1,0,77.9
STU0277,Statistics for AI,66.2,96.1,96.3,95.6,96.4,0,97.4,0,88.7
STU0278,Machine Learning,19.1,31.6,12.9,26.7,31.7,0,27.5,0,19.1
STU0278,Deep Learning,24.1,51.3,46.0,36.9,42.3,0,41.9,0,41.9
STU0278,Python for AI,95.8,84.8,86.8,93.6,91.1,0,91.0,0,88.5
STU0278,Data Structures & Algorithms,58.1,54.4,53.3,75.9,71.3,0,74.9,0,54.8
STU0278,Statistics for AI,100.0,93.8,75.8,85.3,92.1,0,89.8,0,86.3
STU0279,Machine Learning,33.2,34.5,33.5,48.6,43.1,0,45.5,0,33.7
STU0279,Deep Learning,76.4,90.7,60.9,85.4,79.0,0,82.2,0,72.2
STU0279,Python for AI,89.4,93.5,96.1,100.0,100.0,0,100.0,0,93.8
STU0279,Data Structures & Algorithms,81.2,72.1,64.1,75.8,69.9,0,72.8,0,70.4
STU0279,Statistics for AI,81.8,81.3,84.3,87.9,87.3,0,87.0,0,82.9
STU0280,Machine Learning,27.7,23.0,15.5,41.4,42.7,0,41.7,0,20.4
STU0280,Deep Learning,44.5,51.7,44.9,47.8,50.9,0,51.5,0,46.5
STU0280,Python for AI,40.0,41.1,38.1,58.6,50.1,0,54.8,0,39.3
STU0280,Data Structures & Algorithms,15.0,24.1,12.5,42.5,37.4,0,35.8,0,16.0
STU0280,Statistics for AI,19.0,16.4,23.5,34.6,37.5,0,32.3,0,20.6
STU0281,Machine Learning,22.0,32.5,54.8,42.4,45.8,0,43.4,0,41.0
STU0281,Deep Learning,44.3,35.3,32.1,37.9,43.4,0,39.1,0,36.0
STU0281,Python for AI,68.5,61.6,48.0,62.5,53.2,0,55.2,0,56.6
STU0281,Data Structures & Algorithms,55.6,40.5,31.5,38.5,39.3,0,38.8,0,39.7
STU0281,Statistics for AI,31.0,21.1,35.2,34.2,26.7,0,28.7,0,30.6
STU0282,Machine Learning,76.3,55.3,42.7,54.1,49.8,0,52.4,0,54.2
STU0282,Deep Learning,65.3,22.9,53.2,60.6,49.6,0,52.9,0,48.6
STU0282,Python for AI,75.1,70.5,82.0,83.7,82.7,0,85.3,0,77.4
STU0282,Data Structures & Algorithms,55.4,60.4,64.4,73.9,69.7,0,68.4,0,61.2
STU0282,Statistics for AI,88.9,87.6,90.9,95.8,93.5,0,94.8,0,89.6
STU0283,Machine Learning,54.4,56.3,55.5,52.9,55.8,0,55.6,0,55.4
STU0283,Deep Learning,45.8,56.9,41.3,59.2,52.3,0,55.4,0,46.3
STU0283,Python for AI,10.7,28.3,31.8,26.5,38.0,0,32.6,0,25.7
STU0283,Data Structures & Algorithms,55.6,37.1,51.9,66.0,64.4,0,64.5,0,49.1
STU0283,Statistics for AI,57.1,36.0,39.6,50.9,52.9,0,53.0,0,43.1
STU0284,Machine Learning,61.8,58.2,52.1,59.6,51.3,0,54.7,0,56.1
STU0284,Deep Learning,25.1,33.4,26.8,42.3,43.5,0,43.6,0,28.0
STU0284,Python for AI,47.7,42.2,22.2,41.8,35.4,0,38.3,0,33.6
STU0284,Data Structures & Algorithms,48.3,58.1,50.3,66.0,59.4,0,63.4,0,51.8
STU0284,Statistics for AI,76.6,83.0,57.8,92.9,85.3,0,87.4,0,68.8
STU0285,Machine Learning,76.8,78.9,100.0,95.6,91.6,0,95.4,0,88.9
STU0285,Deep Learning,20.8,39.3,48.3,38.7,49.2,0,42.0,0,39.2
STU0285,Python for AI,12.4,38.8,80.3,56.6,57.5,0,57.9,0,53.0
STU0285,Data Structures & Algorithms,30.4,31.7,67.0,62.0,53.5,0,56.0,0,49.0
STU0285,Statistics for AI,28.2,39.3,72.3,37.8,48.1,0,43.8,0,53.0
STU0286,Machine Learning,31.0,61.9,27.8,34.8,50.0,0,38.4,0,37.2
STU0286,Deep Learning,40.7,50.0,16.7,62.3,52.5,0,53.1,0,31.0
STU0286,Python for AI,43.2,29.8,39.7,47.2,38.6,0,41.5,0,38.1
STU0286,Data Structures & Algorithms,25.0,37.9,7.2,35.7,33.1,0,31.7,0,19.3
STU0286,Statistics for AI,65.9,38.0,20.2,48.7,44.4,0,46.5,0,36.0
STU0287,Machine Learning,77.2,63.8,17.6,53.6,58.8,0,57.7,0,44.1
STU0287,Deep Learning,73.0,81.5,55.2,76.5,78.8,0,78.1,0,66.2
STU0287,Python for AI,100.0,89.4,64.2,100.0,100.0,0,100.0,0,79.4
STU0287,Data Structures & Algorithms,66.0,65.2,0.0,60.5,53.8,0,55.5,0,32.8
STU0287,Statistics for AI,100.0,84.1,38.0,92.6,77.8,0,83.4,0,65.0
STU0288,Machine Learning,29.6,30.7,32.7,39.1,29.6,0,34.3,0,31.4
STU0288,Deep Learning,85.9,80.5,74.0,92.6,93.8,0,91.1,0,78.6
STU0288,Python for AI,39.7,58.3,64.8,55.2,57.6,0,57.5,0,56.9
STU0288,Data Structures & Algorithms,34.7,32.4,60.3,61.8,58.0,0,62.6,0,46.9
STU0288,Statistics for AI,41.9,41.9,20.7,50.9,53.1,0,47.3,0,31.3
STU0289,Machine Learning,71.9,88.0,43.6,70.7,78.3,0,75.8,0,61.8
STU0289,Deep Learning,49.3,54.5,31.2,65.5,60.4,0,60.9,0,41.5
STU0289,Python for AI,75.9,62.1,24.1,69.1,64.3,0,68.8,0,46.6
STU0289,Data Structures & Algorithms,92.8,58.0,14.5,66.1,62.4,0,64.0,0,44.9
STU0289,Statistics for AI,58.5,71.1,14.9,50.9,55.1,0,53.8,0,39.8
STU0290,Machine Learning,30.8,26.0,31.4,33.2,30.0,0,33.8,0,29.9
STU0290,Deep Learning,38.7,21.6,43.0,43.8,46.1,0,47.0,0,36.6
STU0290,Python for AI,82.4,89.6,83.6,91.6,89.8,0,90.2,0,84.8
STU0290,Data Structures & Algorithms,65.5,64.2,81.9,77.6,69.5,0,75.6,0,73.4
STU0290,Statistics for AI,55.9,61.3,73.6,70.6,70.9,0,70.5,0,66.1
STU0291,Machine Learning,54.2,41.0,54.0,47.2,51.5,0,49.1,0,50.8
STU0291,Deep Learning,28.2,11.0,0.0,26.3,23.1,0,22.1,0,9.8
STU0291,Python for AI,46.0,49.1,70.3,58.8,53.7,0,54.0,0,58.9
STU0291,Data Structures & Algorithms,39.8,45.1,25.5,58.9,58.0,0,53.0,0,34.0
STU0291,Statistics for AI,80.7,90.9,70.0,86.4,96.2,0,84.1,0,77.9
STU0292,Machine Learning,31.9,42.2,21.2,31.1,34.0,0,30.9,0,29.1
STU0292,Deep Learning,24.4,39.1,36.0,28.3,42.1,0,36.3,0,33.9
STU0292,Python for AI,64.5,71.9,76.2,78.8,79.2,0,78.4,0,72.2
STU0292,Data Structures & Algorithms,69.4,59.0,60.3,69.5,66.1,0,68.0,0,62.2
STU0292,Statistics for AI,59.6,53.6,66.9,66.5,63.8,0,68.9,0,61.8
STU0293,Machine Learning,29.5,42.1,29.4,28.3,29.3,0,29.2,0,32.6
STU0293,Deep Learning,51.2,46.0,23.8,60.9,58.5,0,57.6,0,36.2
STU0293,Python for AI,73.5,50.6,41.5,76.7,68.5,0,71.1,0,51.8
STU0293,Data Structures & Algorithms,95.0,83.7,93.5,93.2,79.9,0,87.2,0,91.4
STU0293,Statistics for AI,90.4,82.1,72.7,81.7,73.5,0,75.4,0,79.5
STU0294,Machine Learning,89.6,66.0,96.3,97.6,90.7,0,96.1,0,87.1
STU0294,Deep Learning,73.8,58.7,62.7,66.4,61.9,0,63.9,0,64.4
STU0294,Python for AI,87.7,66.2,50.8,89.9,78.8,0,82.2,0,63.9
STU0294,Data Structures & Algorithms,22.8,51.8,51.5,56.2,49.9,0,54.7,0,44.4
STU0294,Statistics for AI,54.4,76.4,55.0,68.1,65.7,0,65.0,0,60.2
STU0295,Machine Learning,45.2,21.1,28.8,29.7,34.6,0,33.6,0,31.0
STU0295,Deep Learning,43.2,44.6,16.8,31.6,38.0,0,37.7,0,30.4
STU0295,Python for AI,65.1,72.7,91.7,70.4,81.1,0,78.1,0,80.3
STU0295,Data Structures & Algorithms,46.3,41.3,30.9,32.8,47.8,0,40.7,0,37.4
STU0295,Statistics for AI,45.7,61.0,68.6,50.6,59.6,0,58.6,0,61.0
STU0296,Machine Learning,33.9,28.4,51.4,40.6,53.6,0,43.5,0,41.3
STU0296,Deep Learning,34.6,40.5,69.9,61.2,65.8,0,59.7,0,53.8
STU0296,Python for AI,70.4,82.4,100.0,90.4,89.8,0,93.2,0,88.2
STU0296,Data Structures & Algorithms,34.9,38.2,78.2,60.5,66.8,0,66.6,0,57.4
STU0296,Statistics for AI,37.8,58.1,81.5,64.1,66.9,0,67.3,0,64.7
STU0297,Machine Learning,29.3,26.2,21.9,46.6,27.9,0,41.7,0,24.8
STU0297,Deep Learning,0.0,0.0,1.0,8.8,2.6,0,13.1,0,0.5
STU0297,Python for AI,0.0,17.4,28.5,33.3,15.8,0,31.2,0,18.6
STU0297,Data Structures & Algorithms,14.8,34.8,41.0,44.0,17.5,0,40.0,0,32.9
STU0297,Statistics for AI,5.5,5.6,0.8,23.2,6.6,0,18.5,0,3.1
STU0298,Machine Learning,20.9,45.7,21.6,39.0,43.6,0,43.1,0,27.4
STU0298,Deep Learning,80.8,57.3,83.0,95.0,90.4,0,91.0,0,76.0
STU0298,Python for AI,41.7,40.4,30.4,52.5,48.1,0,48.2,0,35.7
STU0298,Data Structures & Algorithms,60.5,68.7,56.6,70.3,61.8,0,65.8,0,60.6
STU0298,Statistics for AI,43.9,31.9,46.8,60.1,56.3,0,58.1,0,42.4
STU0299,Machine Learning,66.4,52.7,58.4,70.9,62.2,0,66.5,0,59.0
STU0299,Deep Learning,44.4,30.9,9.5,42.8,42.9,0,42.3,0,23.6
STU0299,Python for AI,50.6,43.2,26.4,58.0,55.2,0,53.6,0,36.6
STU0299,Data Structures & Algorithms,69.4,69.3,57.7,79.7,75.6,0,75.9,0,63.5
STU0299,Statistics for AI,66.3,41.2,55.5,63.6,54.2,0,59.8,0,54.6
STU0300,Machine Learning,92.5,100.0,100.0,100.0,100.0,0,100.0,0,98.1
STU0300,Deep Learning,48.5,65.6,50.4,50.1,60.0,0,54.7,0,53.8
STU0300,Python for AI,97.3,86.1,96.6,100.0,100.0,0,100.0,0,94.1
STU0300,Data Structures & Algorithms,68.2,77.3,46.9,65.8,69.8,0,71.1,0,59.8
STU0300,Statistics for AI,37.6,40.6,56.1,42.4,45.6,0,46.8,0,47.6
STU0301,Machine Learning,46.2,45.2,65.5,56.7,61.3,0,64.2,0,55.6
STU0301,Deep Learning,56.3,28.9,51.3,52.3,45.0,0,50.3,0,46.9
STU0301,Python for AI,80.4,92.7,90.3,95.2,95.7,0,97.0,0,88.4
STU0301,Data Structures & Algorithms,34.2,38.1,53.3,33.9,50.3,0,44.0,0,44.7
STU0301,Statistics for AI,51.2,58.7,41.1,53.3,61.8,0,56.9,0,48.0
STU0302,Machine Learning,48.4,58.4,74.8,73.7,60.4,0,74.0,0,64.1
STU0302,Deep Learning,64.3,47.0,94.0,78.2,59.6,0,77.4,0,74.8
STU0302,Python for AI,43.9,46.9,50.1,64.7,51.3,0,62.3,0,47.8
STU0302,Data Structures & Algorithms,48.1,65.4,64.3,66.7,55.6,0,66.7,0,60.5
STU0302,Statistics for AI,42.5,40.6,79.5,64.3,59.2,0,68.2,0,60.5
STU0303,Machine Learning,57.7,40.0,51.8,57.3,52.1,0,53.1,0,50.3
STU0303,Deep Learning,50.4,48.2,50.6,51.2,54.3,0,54.2,0,49.9
STU0303,Python for AI,73.7,76.8,51.4,76.3,81.4,0,75.4,0,63.3
STU0303,Data Structures & Algorithms,39.8,30.1,33.5,48.2,49.9,0,47.0,0,34.2
STU0303,Statistics for AI,46.1,50.1,45.0,57.4,63.9,0,62.6,0,46.5
STU0304,Machine Learning,62.2,48.7,8.7,74.1,54.6,0,66.4,0,32.1
STU0304,Deep Learning,100.0,91.0,64.1,100.0,98.5,0,98.6,0,79.8
STU0304,Python for AI,86.3,90.5,46.1,92.7,89.5,0,92.6,0,67.3
STU0304,Data Structures & Algorithms,74.0,76.5,21.0,82.6,79.6,0,79.0,0,48.1
STU0304,Statistics for AI,64.7,83.0,47.8,75.4,69.9,0,75.1,0,60.8
STU0305,Machine Learning,36.8,54.6,63.4,61.4,59.0,0,60.5,0,54.5
STU0305,Deep Learning,35.9,41.7,37.8,48.1,44.2,0,47.1,0,38.3
STU0305,Python for AI,85.4,60.9,65.9,73.0,72.9,0,74.4,0,69.5
STU0305,Data Structures & Algorithms,93.1,95.9,76.4,93.2,95.3,0,93.6,0,85.4
STU0305,Statistics for AI,49.2,30.5,49.3,64.4,58.3,0,61.6,0,44.6
STU0306,Machine Learning,37.3,40.2,27.7,47.1,50.1,0,47.7,0,33.2
STU0306,Deep Learning,77.6,70.8,75.6,82.6,79.6,0,82.3,0,74.9
STU0306,Python for AI,68.0,52.0,79.8,79.2,71.1,0,77.9,0,69.9
STU0306,Data Structures & Algorithms,32.0,33.8,38.0,41.3,45.4,0,43.8,0,35.5
STU0306,Statistics for AI,72.2,49.6,62.8,78.5,66.2,0,72.0,0,61.8
STU0307,Machine Learning,64.9,84.4,79.6,78.9,78.1,0,76.2,0,77.1
STU0307,Deep Learning,58.4,51.5,79.2,78.9,67.5,0,69.8,0,67.1
STU0307,Python for AI,57.4,48.7,30.4,40.4,32.3,0,37.9,0,41.7
STU0307,Data Structures & Algorithms,82.4,77.8,55.5,80.9,92.1,0,84.1,0,67.8
STU0307,Statistics for AI,5.0,4.1,33.3,26.6,26.0,0,29.2,0,18.9
STU0308,Machine Learning,78.1,89.2,86.9,93.7,88.4,0,90.9,0,85.3
STU0308,Deep Learning,70.6,80.5,64.7,74.8,66.2,0,72.5,0,70.1
STU0308,Python for AI,98.4,90.8,100.0,99.0,100.0,0,99.2,0,97.3
STU0308,Data Structures & Algorithms,93.3,100.0,88.5,98.9,95.7,0,97.2,0,92.6
STU0308,Statistics for AI,53.2,52.5,55.4,54.8,52.4,0,53.1,0,54.1
STU0309,Machine Learning,35.7,36.4,34.9,45.2,46.6,0,44.4,0,35.5
STU0309,Deep Learning,66.1,60.8,59.8,75.8,70.1,0,72.1,0,61.6
STU0309,Python for AI,89.1,92.9,94.8,91.8,91.4,0,90.3,0,92.9
STU0309,Data Structures & Algorithms,63.9,37.9,32.4,46.2,52.8,0,45.9,0,41.7
